30.273438, 136.230469, 951.171875
1.953125, 140.625000, 967.773438
-6.591797, 157.226562, 1016.601562
-18.310547, 152.832031, 950.195312
17.578125, 170.898438, 981.445312
-20.263672, 186.035156, 957.031250
24.414062, 192.382812, 914.062500
40.039062, 208.984375, 886.718750
9.765625, 223.632812, 849.609375
43.457031, 198.730469, 821.289062
16.113281, 221.191406, 798.828125
12.695312, 215.820312, 792.968750
18.066406, 193.359375, 781.250000
-9.033203, 170.410156, 853.515625
-34.912109, 156.738281, 912.109375
17.578125, 148.437500, 898.925781
51.757812, 137.695312, 907.226562
28.320312, 152.343750, 966.308594
0.488281, 182.128906, 913.085938
56.152344, 125.976562, 1051.757812
61.523438, 120.605469, 1051.757812
-42.724609, 128.906250, 885.742188
-35.400391, 115.234375, 1030.761719
60.546875, 45.898438, 1062.011719
22.460938, 81.054688, 1076.171875
32.714844, 99.121094, 983.398438
50.781250, 28.320312, 1024.902344
76.660156, 29.296875, 1055.664062
83.007812, -14.404297, 1041.015625
59.082031, -28.076172, 1180.664062
-,-,-
153.320312, -71.044922, 1007.812500
42.968750, -3.662109, 996.582031
12.695312, 8.789062, 1016.601562
-4.638672, -35.888672, 1042.968750
81.054688, -63.232422, 1159.667969
75.195312, -99.365234, 1273.437500
60.546875, -68.115234, 1246.093750
48.828125, -39.306641, 1138.671875
39.550781, -30.029297, 1084.960938
31.250000, 38.085938, 1078.125000
22.949219, 13.183594, 1014.648438
-9.033203, 49.804688, 1036.132812
44.921875, 50.292969, 958.007812
22.460938, 110.351562, 929.687500
10.742188, 143.554688, 879.882812
31.738281, 171.875000, 804.199219
30.761719, 191.406250, 800.781250
37.109375, 194.335938, 842.773438
35.156250, 217.285156, 777.343750
9.277344, 259.765625, 747.070312
1.464844, 279.296875, 726.562500
30.761719, 251.953125, 735.351562
-1.708984, 219.238281, 796.875000
46.386719, 171.386719, 916.015625
16.113281, 200.195312, 913.085938
46.386719, 164.062500, 885.742188
47.363281, 177.734375, 904.785156
-37.353516, 186.035156, 894.531250
